Wiederaufnahme der Sitzungsperiode ;81 5 1642;Resumption of the session ;8645 12 4 1607;Resumption of the session ;8645 12 4 1607;0.08739908739908739;1;3
Die jeweiligen Ergebnisse werden für die definitive Ausgestaltung des sozialen Aktionsprogramms der Kommission von erheblicher Bedeutung sein . ;37 2834 1536 115 32 16 15603 9785 50 2690 5153 5 219 46 6255 1337 1035 25;These results will be most important in shaping the Commission s social programme . ;1471 1600 125 8 304 183 3 19209 4 227 24 2253 163 26;The respective results of the social action Commission . ;226 2628 1600 12 4 2253 188 227 26;7.982982750382833e-11;1;3
Ich habe dem Europäischen Parlament bereits erklärt , daß im April , nach dem Gipfel von Lissabon , ein gemeinsames Treffen von Parlament und Kommission stattfinden wird , auf dem vor der endgültigen Erstellung des sozialen Aktionsprogramms für den Zeitraum 2000-2006 noch einmal alle Aspekte erörtert werden sollen . ;107 284 61 62 63 260 283 14 30 73 3497 14 147 61 3979 46 148 14 67 2500 3257 46 63 20 219 1239 139 14 9 61 96 5 3606 12811 50 2690 5153 32 33 160 1699 613 627 706 395 961 115 270 25;I have already told the European Parliament that a joint meeting will be held in April between Parliament and the Commission , after the Lisbon conference , so that all aspects can be discussed and the social programme for 2000-2006 can finally be drafted . ;117 113 271 293 4 193 64 31 35 1532 1290 125 8 2663 3 3259 201 64 53 4 227 20 2532 4 152 1114 20 1097 31 223 411 6 8 945 53 4 2253 163 61 1672 6 3046 8 3626 26;I European Parliament that the Lisbon Summit , a common meeting Parliament and the Commission take place will the to of the of the social action for the period 2000-2006 first time discuss . ;117 193 64 31 4 152 3713 20 35 274 1290 64 53 4 227 689 856 125 4 37 12 4 12 4 2253 188 61 4 165 1672 457 398 739 26;5.381517489856802e-36;1;3
Aber können Sie auch bestätigen , daß - was ich in meiner Frage erwähnt habe - das Programm so gestaltet wird , daß wir einen konkreten Zeitplan für die verschiedenen , von der Kommission geplanten legislativen Arbeiten im Bereich der sozialen Sicherheit sowie für den sozialen Dialog zwischen den Tarifpartnern bekommen ? ;1559 311 394 188 2381 14 30 625 184 210 4 1712 202 1722 284 625 15 158 208 3929 139 14 30 42 232 2007 2460 32 16 59 14 46 5 219 6854 2894 1353 73 155 5 2690 17 271 32 33 2690 3794 192 33 0 1150 554;But can you also provide confirmation concerning the matter I raise in my question , namely that the programme will be designed in such a way that we shall obtain a concrete timetable for the various types of legislation in the social sphere which the Commission is planning , as well as for those initiatives which the Commission is planning with regard to dialogue between the two sides of industry ? ;1846 6 448 342 1692 2832 156 4 1077 117 1714 3 844 213 20 1173 31 4 163 125 8 4522 3 972 35 486 31 318 331 3700 35 1862 2725 61 4 59 6065 12 279 3 4 2253 614 15 4 227 28 1832 20 21 22 21 61 1241 560 15 4 227 28 1832 46 345 37 2505 201 4 386 1741 12 3147 577;But can you that I stated - will that we specific timetable for different the Commission work legislative social and the social dialogue between the ? ;1846 6 448 31 117 1697 638 125 31 318 428 2725 61 932 4 227 231 2171 2253 53 4 2253 2505 201 4 577;3.248051730645279e-41;1;3
Die soziale Ausgrenzung , das Programm für die Gleichstellung von Frauen und Männern , unsere Bemühungen im Bereich der sozialen Sicherheit - all das muß nunmehr im Lichte der neuen Bedingungen der Informationsgesellschaft gesehen werden . ;37 2395 4287 14 15 158 32 16 2957 46 2412 20 2433 14 151 2359 73 155 5 2690 17 625 3431 15 334 2919 73 4065 5 1273 2591 5 4060 1618 115 25;Social exclusion , the programme for women , the efforts we are making in the social protection area , everything needs to be looked at now in the light of the new reality of the information society . ;4319 4008 20 4 163 61 870 20 4 2271 318 41 998 3 4 2253 253 160 20 2046 298 37 8 3206 242 362 3 4 2646 12 4 416 1162 12 4 204 2502 26;The social the equivalence women and men social - now new of the information society . ;226 2253 4 14920 870 53 869 2253 638 362 416 12 4 204 2502 26;1.5854718490637484e-28;1;3
Da der Fragesteller nicht anwesend ist , ist die Anfrage Nr . 43 hinfällig . ;3729 5 14936 315 3483 7 14 7 16 2552 2399 25 4813 1532 25;Since the author is not present , Question No 43 lapses . ;2796 4 6048 28 77 153 20 4798 1179 4487 737 26;author the No 43 lapses . ;6048 4 1179 4487 737 26;2.2065909952934133e-09;1;5
Anfrage Nr . 44 von ( H-0819/99 ) ;2552 2399 25 8212 46 884 0 886;Question No 44 by ( H-0819/99 ) ;4798 1179 7589 10 900 0 902;Question No . 44 by ( ) ;4798 1179 26 7589 10 900 902;0.0012568403994338729;1;5
Welche Schritte unternimmt die Kommission , um die Möglichkeiten der Behinderten in diesem Bereich zu verbessern ? ;1063 2008 7997 16 219 14 390 16 1740 5 1797 4 137 155 28 513 554;What measures is the Commission taking to facilitate opportunities for the disabled in this area ? ;811 644 28 4 227 594 37 1955 1830 61 4 1802 3 124 160 577;What steps is taking action the Commission , Union specific disabled area improve ? ;811 1911 28 594 188 4 227 20 276 428 1802 160 533 577;1.5198491967398284e-11;1;1
Am 26 . November 1999 verabschiedete die Europäische Kommission ein Maßnahmenpaket zur Bekämpfung von Diskriminierungen . ;2768 4681 25 3876 175 16301 16 1801 219 67 14549 222 171 46 7701 25;On 26 November 1999 , the European Commission approved a package of measures to combat discrimination . ;1906 4367 3613 180 20 4 193 227 1472 35 642 12 644 37 2699 2260 26;On 26 . November 1999 the European Commission package combat discrimination . ;1906 4367 26 3613 180 4 193 227 642 2699 2260 26;3.225004967879836e-10;1;1
Nach Meinung der Europäischen Kommission wird diese Initiative zur Bekämpfung von Diskriminierungen zu einer höheren Erwerbsquote von Behinderten und schließlich auch zu einer größeren Freizügigkeit für diese Personen führen . ;2212 1057 5 62 219 139 127 640 222 171 46 7701 28 456 2945 0 46 1797 20 230 188 28 456 3580 1183 32 127 3082 269 25;The European Commission believes that this initiative to combat discrimination will help to increase the level of employment of people with special needs and , in the end , to promote the freedom of movement of these persons . ;226 193 227 6856 31 124 649 37 2699 2260 125 1903 37 650 4 648 12 1150 12 420 46 1239 298 53 20 3 4 349 20 37 2710 4 326 12 723 12 84 1232 26;The opinion European Commission will initiative combat discrimination of and , finally , greater for this people . ;226 492 193 227 125 649 2699 2260 12 53 20 3046 20 1034 61 124 420 26;3.998228802929783e-23;1;3
Vielen Dank für die Antwort , Frau Kommissarin . ;924 925 32 16 2490 14 617 1349 25;I would thank the Commissioner for her answer . ;117 427 449 4 1168 61 356 479 26;Thank you for answer Commissioner . ;447 448 61 479 1168 26;7.348217956083338e-06;1;5
Meine Frage bezog sich in erster Linie auf die Möglichkeiten der Behinderten , die Grenzen Europas zu passieren . ;1741 202 17538 180 4 1487 2752 9 16 1740 5 1797 14 16 18 126 28 2302 25;My question in the first place concerns the opportunities the disabled have to take advantage of freedom of movement in Europe . ;1933 213 3 4 457 856 483 4 1830 4 1802 113 37 689 2784 12 326 12 723 3 135 26;Money Believing in My question referred Union specific disabled , Europe s borders . ;5753 30936 3 1933 213 130 276 428 1802 20 135 24 19 26;2.401620998534777e-15;1;2
Ich bin dankbar dafür , daß die Kommission ein Aktionsprogramm angenommen hat . ;107 675 3350 938 14 30 16 219 67 10220 1480 120 25;I am grateful for the fact that the Commission has adopted an action plan . ;117 681 3101 61 4 531 31 4 227 76 1376 13 188 189 26;I am grateful that the Commission . ;117 681 3101 31 4 227 26;1.5433200670083176e-08;1;3
Ich habe mich auf die Richtlinie bezogen , die die Kommission in bezug auf die obligatorische behindertengerechte Ausstattung von öffentlichen Verkehrsmitteln vorgelegt hat . ;107 284 1290 9 16 1166 6135 14 16 16 219 4 237 9 16 6380 0 2556 46 3299 16532 2458 120 25;I referred to the directive which the Commission has proposed on compulsory arrangements for means of public transport , so that people with special needs can use them . ;117 130 37 4 1156 15 4 227 76 393 82 3687 2265 61 11 12 971 975 20 1097 31 420 46 1239 298 6 705 161 26;I to directive the Commission of public transport . ;117 37 1156 4 227 12 971 975 26;8.202501548768718e-18;1;3
Vom Rat ist dieser Vorschlag noch nicht unterstützt worden , wir befinden uns derzeit in der Konsultationsphase . ;12855 377 7 82 233 613 315 1598 432 14 42 626 285 3504 4 5 0 25;It has not yet been passed by the Council it is at the consultation stage . ;27 76 77 418 78 2800 10 4 143 86 28 242 4 2238 1389 26;Council is this proposal supported we are . ;143 28 124 240 1574 318 41 26;7.171768840749961e-13;1;8
Anfrage Nr . 45 von ( H-0006/00 ) ;2552 2399 25 2747 46 884 0 886;Question No 45 by ( H-0006/00 ) ;4798 1179 2552 10 900 0 902;Question No . 45 by ( ) ;4798 1179 26 2552 10 900 902;0.0006348326507344562;1;5
Es gibt daher zwei Lösungsmöglichkeiten die Richtlinie ist in Dänemark nicht anwendbar bzw . die Richtlinie erlegt Dänemark auf , allgemeinverbindliche Verträge einzuführen . ;416 1385 1138 372 0 16 1166 7 4 3996 315 1605 2286 25 16 1166 0 3996 9 14 0 709 7355 25;There are therefore two possible solutions either the Directive is inapplicable in Denmark , or Denmark is required by the Directive to introduce universally applicable agreements . ;1363 41 29 386 209 2093 1249 4 2162 28 0 3 3729 20 66 3729 28 2361 10 4 2162 37 2327 11639 3975 57 26;It are therefore directive is . , introduce . ;27 41 29 1156 28 26 20 2327 26;3.3020239856694196e-18;1;3
Wenn nein , dann erbitte ich Auskunft , wie die Richtlinie in diesem Punkt anzuwenden ist . ;112 5209 14 569 0 210 2527 14 420 16 1166 4 137 1065 4138 7 25;If not , will it explain how the Directive is to be complied with in this area ? ;324 77 20 125 86 487 431 4 2162 28 37 8 4306 46 3 124 160 577;If not I , how can directive in this . ;324 77 117 20 431 6 1156 3 124 26;1.0920481589858245e-13;1;3
Derzeit finden Gespräche zwischen der Europäischen Kommission und Dänemark statt , und es wird erwartet , daß Dänemark die Umsetzung dieser Richtlinie in einzelstaatliches Recht notifiziert . ;2848 214 3071 192 5 62 219 20 3996 934 14 20 27 139 6461 14 30 3996 16 52 82 1166 4 0 309 0 25;Discussions are being held between the European Commission and Denmark , and Denmark is expected to notify the Commission of the transposition of this directive into its national legislation . ;2667 41 313 2663 201 4 193 227 53 3729 20 53 3729 28 5711 37 3094 4 227 12 4 2018 12 124 1156 847 170 316 279 26;At between the European Commission and Denmark instead , and will expected that Denmark implementation these in law . ;127 201 4 193 227 53 3729 1059 20 53 125 5711 31 3729 171 84 3 2540 26;3.7115144703802463e-19;1;6
Die Frist zur Beantwortung der Fragen der Kommission ist am 6 . Dezember 1999 abgelaufen . Uns liegt keine Antwort vor . ;37 1507 222 2429 5 442 5 219 7 721 770 25 231 175 8399 25 6572 644 80 2490 96 25;The deadline by which it had to answer the Commission s questions expired on 6 December 1999 and we have not received a reply . ;226 5856 10 15 86 442 37 479 4 227 24 312 17211 82 785 238 180 53 318 113 77 1136 35 3406 26;The respond issues is 1999 expired . we are is not answer . ;226 301 940 28 180 17211 26 318 41 28 77 479 26;6.029839777437116e-14;1;4
Vielen Dank für die deutliche Antwort , die - wenn korrekt gedolmetscht wurde - darauf hinausläuft , daß die Richtlinie über die Entsendung von Arbeitnehmern dem dänischen Staat auferlegt , ein System allgemeinverbindlicher Verträge einzuführen . ;924 925 32 16 8113 2490 14 16 625 278 5345 0 412 625 561 7800 14 30 16 1166 153 16 8688 46 7444 61 7179 35 9295 14 67 829 0 709 7355 25;Thank you for a very clear answer , the gist of which - if the interpretation is correct - is that the posting of workers directive entails an obligation on the part of the Danish state to establish a system of universally applicable agreements . ;447 448 61 35 372 72 479 20 4 12051 12 15 638 121 4 2823 28 1482 638 28 31 4 20721 12 1505 1156 8177 13 3807 82 4 142 12 4 3592 39 37 3092 35 848 12 11639 3975 57 26;Thank you for answer if properly was to that the directive on of workers State to Danish system . ;447 448 61 479 121 5183 834 37 31 4 1156 82 12 1505 1678 37 3592 848 26;1.5008953708860893e-24;1;3
Es besteht nicht im mindesten die Absicht , das in Dänemark oder irgendeinem anderen Land geltende System zu ändern . ;416 2137 315 73 0 16 1516 14 15 4 3996 69 15662 1242 817 3230 829 28 2328 25;Firstly , no attempt is being made to change the system in Denmark or in any other country . ;3579 20 740 2050 28 313 228 37 140 4 848 3 3729 66 3 452 731 788 26;It is not , or other country , the system change . ;27 28 77 20 66 731 788 20 4 848 140 26;2.8111204774774746e-15;1;3
Das in Ihrer Anfrage angesprochene Problem betrifft nicht nur Dänemark . ;157 4 1735 2552 6185 116 474 315 8 3996 25;As far as your question is concerned , this problem does not only apply to Denmark . ;292 1098 21 1234 213 28 42 20 124 123 456 77 7 920 37 3729 26;This in question . ;162 3 213 26;6.615725049901792e-08;1;2
Nicht nur dort sind noch einige Fragen offen . ;3762 8 955 87 613 146 442 674 25;It is not only Denmark which has matters pending . ;27 28 77 7 3729 15 76 1857 6980 26;Not only some questions . ;1695 7 149 312 26;4.162134274082245e-06;1;3
Es gilt also - das ist unser Ziel , und deshalb fanden die Konsultationen und die Aussprachen zwischen der Kommission und der dänischen , aber auch den anderen Regierungen statt - , den besten Weg zu finden , um das , was auf europäischer Ebene von allen Ländern beschlossen wurde und einen allgemeinen Rahmen darstellt , auch auf die nach Dänemark entsandten Arbeitnehmer aus anderen Ländern anwenden zu können . ;416 2751 720 625 15 7 827 1502 14 20 1520 9282 16 10040 20 16 3198 192 5 219 20 5 7179 14 383 188 33 1242 2470 934 625 14 33 722 1037 28 214 14 390 15 14 184 9 4673 635 46 216 727 431 412 20 232 2622 537 4178 14 188 9 16 147 3996 16210 1162 181 1242 727 952 28 311 25;What now needs to be done , and this was the reason for the consultations and discussions between the Commission and the Danish Government , and with other governments , is to find the best way forward , so that something which is decided at European level by all the Member States , and which constitutes a general framework , can also include workers posted to Denmark from other countries . ;811 362 298 37 8 460 20 53 124 834 4 979 61 4 6056 53 2781 201 4 227 53 4 3592 1082 20 53 46 731 2321 20 28 37 210 4 725 486 1885 20 1097 31 2472 15 28 982 242 193 648 10 223 4 202 75 20 53 15 2299 35 1770 562 20 6 342 584 1505 24145 37 3729 186 731 715 26;It therefore our and the consultations and debates between the Commission and the , other governments - , to all countries and framework from other countries . ;27 29 154 53 4 6056 53 2945 201 4 227 53 4 20 731 2321 638 20 37 223 715 53 562 186 731 715 26;2.4112432121183274e-51;1;3
Vielen Dank , Frau Kommissarin , für Ihr Engagement . ;924 925 14 617 1349 14 32 2112 1813 25;Thank you very much , Commissioner , for your dedication . ;447 448 372 781 20 1168 20 61 1234 10908 26;Thank you Commissioner , commitment . ;447 448 1168 20 3007 26;8.066738083082046e-06;1;5
