Wiederaufnahme der Sitzungsperiode ;81 5 1642;Resumption of the session ;8645 12 4 1607;Resumption of session ;8645 12 1607;0.2786046511627907;1;1
Zu seinem ersten Bericht hier im Plenum muß man ihm gratulieren , obgleich ich es selbstverständlich bedauere , daß er den Bericht nicht in seiner Muttersprache erläutert hat . ;710 1161 870 1506 531 73 3421 334 201 1110 2383 14 10660 210 27 3102 5834 14 30 700 33 1506 315 4 696 6658 5524 120 25;This is worth a compliment although I regret , of course , that he did not expound it in his own mother tongue . ;162 28 7026 35 2246 671 117 1620 20 12 931 20 31 711 823 77 0 86 3 706 1195 6115 6116 26;, on first Report should be here plenary congratulate him I obviously sorry granted that has report ;20 82 457 1650 33 8 712 3178 1335 2247 117 2420 2727 2370 31 76 1132;4.063783277735651e-14;2;3
Liebe Kolleginnen und Kollegen , der Bericht ist unter schwierigen Umständen entstanden und kommt womöglich zu spät . ;6715 56 20 57 14 5 1506 7 92 2319 3160 3010 20 1078 12302 28 5426 25;It is a report which came about with difficulty and may well be too late . ;27 28 35 1132 15 925 339 46 3865 53 319 22 8 404 2664 26;Ladies and gentlemen the report circumstances difficult and perhaps too late . ;4326 53 1170 4 1132 1926 89 53 704 404 2664 26;1.6819690382833334e-07;1;5
Meiner Ansicht nach liegt das an dem Gezänk zwischen den beiden großen Fraktionen in unserem Haushaltskontrollausschuß . ;1635 480 147 644 15 113 61 0 192 33 1116 1015 2277 4 541 0 25;In my opinion , this is mainly down to the wrangling between the two major groups within our Committee on Budgetary Control . ;451 844 492 20 124 28 2542 401 37 4 19564 201 4 386 1020 1054 561 154 1046 82 5601 5602 26;I believe that this is the between two from are addressed big political groups in our . ;117 208 31 124 28 4 201 386 186 41 3573 1440 668 1054 3 154 26;6.349875374339815e-09;1;4
Der zweite Bericht Unabhängiger Sachverständiger wurde im September vorgelegt . ;376 1531 1506 0 18208 412 73 9041 2458 25;The second report of the Wise Men arrived in September . ;226 1292 1132 12 4 8839 8840 2553 3 7695 26;The second Experts was September . ;226 1292 3565 834 7695 26;8.817275757844548e-06;1;2
Nun sind vier Monate vergangen . ;919 87 712 3116 10376 25;We are now four months down the line . ;40 41 362 721 995 401 4 3110 26;Now are have passed four months mountains . ;2537 41 113 2800 721 995 5865 26;0.0004887511632088685;1;4
All das führt , und das befürchte ich ein wenig , vielleicht zu einem zu detaillierten , einem zu umfangreichen und zu spät vorgelegten Bericht . ;902 15 1573 14 20 15 10895 210 67 824 14 1653 28 48 28 16414 14 48 28 4374 20 28 5426 1408 1506 25;My fear is that all of this has contributed to a report which is too detailed , too extensive and too late . ;1933 1851 28 31 223 12 124 76 2030 37 35 1132 15 28 404 3582 20 404 4348 53 404 2664 26;All the does and I fear , perhaps valid in a detailed to an and ;918 4 456 53 117 1851 20 704 2344 3 35 3582 37 13 53;5.255212069267248e-15;4;2
Könnte Herr Kinnock heute abend vielleicht schon einen Zipfel des Schleiers lüften ? ;7236 53 6051 64 4155 1653 2047 232 0 50 0 0 554;Might Mr Kinnock be able to throw some light on the matter this evening ? ;11900 47 5570 8 79 37 6146 149 2646 82 4 1077 124 3867 577;Could Mr Kinnock tonight today may a of the ? ;1476 47 5570 4526 815 319 35 12 4 577;1.4287505611733539e-06;1;4
Jedenfalls möchte ich klarstellen , daß meine Fraktion selbstverständlich die Empfehlungen des Ausschusses Unabhängiger Sachverständiger voll und ganz unterstützt . ;14373 108 210 7366 14 30 836 1011 3102 16 2512 50 1677 0 18208 6075 20 109 1598 25;In any case , it should be clear that my group , of course , fully backs the recommendations made by the Committee of Wise Men . ;451 452 922 20 86 33 8 72 31 844 596 20 12 931 20 1186 2040 4 2354 228 10 4 1046 12 8839 8840 26;I In any case would like make it clear that my group fully support recommendations Committee on and . ;117 451 452 922 427 118 119 86 72 31 844 596 1186 133 2354 1046 82 53 26;3.547576259822142e-11;1;2
Zum Schluß noch dies . ;1099 5124 613 302 25;I would like to end on the following point . ;117 427 118 37 349 82 4 1534 1089 26;Finally this . ;2428 124 26;0.018093465674110836;1;3
Herr Präsident , ich begrüße diesen Bericht , obgleich eigentlich noch mehr vonnöten ist . ;53 54 14 210 509 313 1506 14 10660 695 613 68 13655 7 25;Mr President , this report is positive but , actually , we need more than this . ;47 58 20 124 1132 28 485 322 20 2004 20 318 789 65 422 124 26;Mr President , I although need welcome this report . ;47 58 20 117 671 789 530 124 1132 26;3.1922109920093485e-06;1;4
Herr Präsident ! Es ist noch nicht einmal ein Jahr vergangen , und schon zeigt sich ein deutlicher Unterschied in der Bewertung des Parlaments zwischen dem ersten und zweiten Bericht . ;53 54 58 416 7 613 315 627 67 105 10376 14 20 2047 1533 180 67 2642 4420 4 5 3314 50 572 192 61 870 20 3065 1506 25;Mr President , a year has not yet passed , but it is already clear that Parliament is going to evaluate the first and second reports differently . ;47 58 20 35 1013 76 77 418 2800 20 322 86 28 271 72 31 64 28 2335 37 6681 4 457 53 1292 4386 3155 26;Mr President , is passed a and a clear difference in Parliament s assessed between first and the second Report . ;47 58 20 28 2800 35 53 35 72 2778 3 64 24 11385 201 457 53 4 1292 1650 26;1.2404255328049454e-15;1;3
Gewerkschaftsvertreter finden sich im Disziplinarrat und im Statutsbeirat , so daß unredliche Beamte unabsetzbar werden und Statuten unabänderlich bleiben . ;0 214 180 73 0 20 73 0 14 208 30 0 6095 0 115 20 0 0 678 25;Trade union representatives sit on the Disciplinary Board and the Staff Regulations Committee , thereby making it impossible to remove disloyal officials and preserving the Staff Regulations in their fossilised state . ;1916 3309 802 6195 82 4 0 4183 53 4 10250 10251 1046 20 8312 998 86 1584 37 4523 0 5617 53 4960 4 10250 10251 3 111 20951 39 26;they will and officials and household appliances . ;108 125 53 5617 53 4481 11685 26;1.8768505979480104e-10;1;4
Herr Präsident ! Wenn es um ihre eigene Reform geht , steckt die Europäische Kommission in einer Zwickmühle . ;53 54 58 112 27 390 807 3544 956 417 14 3458 16 1801 219 4 456 17665 25;Mr President , when it comes to putting its own house in order , the European Commission is in a Catch-22 situation . ;47 58 20 363 86 1076 37 4993 170 1195 9348 3 735 20 4 193 227 28 3 35 0 69 26;Mr President , if their own reform European Commission is infect in a between . ;47 58 20 121 111 1195 965 193 227 28 27822 3 35 201 26;1.002057099539749e-09;1;2
Nach den Vorgängen , die zum Rücktritt der früheren Kommission geführt haben , besteht ein enormer Erwartungsdruck . ;2212 33 0 14 16 587 9292 5 2713 219 2325 95 14 2137 67 12815 0 25;There is enormous pressure of expectation following the events that led to the resignation of the previous Commission . ;1363 28 3159 505 12 9276 1534 4 4177 31 2669 37 4 8546 12 4 1831 227 26;The the , earlier Commission ;226 4 20 414 227;4.188456113370907e-08;2;2
Lassen Sie mich mit der wichtigsten Vorgabe anfangen . ;2424 394 1290 131 5 3362 0 4383 25;Allow me to start with the most important demand . ;4570 766 37 1004 46 4 304 183 2915 26;Let more important ones begin . ;334 65 183 5109 824 26;4.479539803534584e-07;1;3
Wir wollen keine Abschaffung der Finanzkontrolle . ;129 90 80 4750 5 10318 25;We do not want financial control to be abolished . ;40 580 77 738 131 218 37 8 9979 26;We want no financial control ;40 738 740 131 218;0.0009860189175417361;2;2
Das kann nicht ignoriert oder umgangen werden , auch nicht mit sogenanntem soft law , wie es einmal in einer Sitzung unseres Ausschusses angeklungen ist . ;157 371 315 8841 69 13471 115 14 188 315 131 0 0 0 14 420 27 627 4 456 1634 358 1677 0 7 25;This cannot be ignored or evaded , certainly not on account of soft law , as was once suggested at a meeting of our Committee . ;162 684 8 7915 66 26544 20 2292 77 82 2179 12 928 2540 20 21 834 73 592 242 35 1290 12 154 1046 26;The can not or not , circumvented me meeting of our Committee on . ;226 6 77 66 77 20 26669 766 1290 12 154 1046 82 26;6.094674985710741e-12;1;6
Es ist gut , daß der Bericht des Kollegen van Hulten den Zusammenhang zwischen allen drei Bereichen herstellt und auch deutlich macht , wo die entscheidenden Defizite liegen , die anzugehen sind . ;416 7 2210 14 30 5 1506 50 57 6636 0 33 931 192 216 1112 595 15508 20 188 2339 760 14 1673 16 6249 11313 544 14 16 3830 87 25;It is to be welcomed that Mr van Hulten s report makes the connection between all three areas and also makes it clear as to where the crucial shortcomings lie , which must be tackled . ;27 28 37 8 5751 31 47 7523 13907 24 1132 1165 4 2252 201 223 1107 425 53 342 1165 86 72 21 37 1042 4 2751 4907 6876 20 15 347 8 6027 26;It is good that the report van in , the between all three areas and clear where the deficits the number of are to . ;27 28 30 31 4 1132 7523 3 20 4 201 223 1107 425 53 72 1042 4 7193 4 868 12 41 37 26;1.399780340574518e-16;1;3
Ich kann nur unterstreichen , daß dies die wirklich harten Nüsse sind , die endlich geknackt werden müssen ! ;107 371 8 1593 14 30 302 16 1921 7793 0 87 14 16 1976 0 115 317 58;I can only emphasise that these are the really hard nuts that finally need to be cracked . ;117 6 7 1716 31 84 41 4 3346 1842 4272 31 3046 789 37 8 31681 26;I can only that this genuine tough are finally . ;117 6 7 31 124 4549 3989 41 3046 26;1.0643270639306003e-08;1;2
Herr Präsident , zunächst möchte ich meinem Kollegen van Hulten herzlich gratulieren . ;53 54 14 2093 108 210 849 57 6636 0 5031 2383 25;Mr President , firstly I would like to extend my heartfelt congratulations to my colleague , Mr van Hulten . ;47 58 20 1399 117 427 118 37 3080 844 6139 5699 37 844 1436 20 47 7523 13907 26;Mr President , first of all I would like congratulate Mr my van most sincerely . ;47 58 20 457 12 223 117 427 118 1335 47 844 7523 304 2425 26;4.2290976554147615e-07;1;2
Jedenfalls meinen Glückwunsch zu seinem Bericht . ;14373 1321 12105 28 1161 1506 25;I would in any case like to congratulate him on his report . ;117 427 3 452 922 118 37 1335 2247 82 706 1132 26;In any case my congratulations report . ;451 452 922 844 5699 1132 26;0.0004984436493623274;1;2
So können wir der europäischen Demokratie den besten Dienst erweisen . ;1954 311 42 5 779 597 33 722 5383 3392 25;This is the best support we can give to European democracy . ;162 28 4 725 133 318 6 477 37 193 613 26;can European democracy the best service . ;6 193 613 4 725 1151 26;2.732453506320716e-05;1;2
Zwei Punkte verdienen nach Ansicht der ELDR-Fraktion besondere Aufmerksamkeit . ;4989 400 3379 147 480 5 6452 1900 1018 25;There are two points which , in my opinion , deserve special attention on the part of the ELDR . ;1363 41 386 199 15 20 3 844 492 20 2891 1239 410 82 4 142 12 4 5924 26;Two points ELDR Group view attention specific ;741 199 5924 234 277 410 428;8.751070874772573e-05;2;1
Erstens die individuelle Verantwortung der Kommissionsmitglieder . ;3831 16 11072 2816 5 10175 25;Firstly , there is the Commissioners individual responsibility . ;3579 20 672 28 4 1952 1810 2611 26;Firstly , the Commissioners individual responsibility . ;3579 20 4 1952 1810 2611 26;0.0023869785633078085;1;2
Die Regierungskonferenz muß dafür eine Regelung finden . ;37 463 334 938 211 1398 214 25;This must be regulated during the IGC . ;162 347 8 6039 755 4 1006 26;The Intergovernmental Conference must a . ;226 473 474 347 35 26;0.00017531306017636993;1;4
Damit könnte ein substantieller Beitrag zur Wiederherstellung des Vertrauens der Bürgerinnen und Bürger Europas in diese Institution geleistet werden . ;1528 460 67 0 2044 222 9506 50 3044 5 6987 20 312 126 4 127 2760 3159 115 25;This will contribute hugely towards re-establishing the confidence of the European citizens in this institution . ;162 125 2479 19838 144 12415 4 1121 12 4 193 333 3 124 2562 26;one to restore of the confidence and of Europe this . ;413 37 5854 12 4 1121 53 12 135 124 26;3.054654357097272e-13;1;3
Ich bin sicher , daß sie ihm unter anderem dazu dienen wird , daß sein zweiter Bericht an Flexibilität gewinnt und er daran arbeitet , stärker den Konsens aller Fraktionen zu suchen . ;107 675 854 14 30 241 1110 92 1396 1064 328 139 14 30 1035 8630 1506 113 4594 8479 20 700 941 10055 14 1543 33 3538 958 2277 28 1969 25;I am sure that it will serve , amongst other things , to make his second report more flexible and for him to step up efforts to find a consensus amongst the groups . ;117 681 999 31 86 125 3347 20 2037 731 1103 20 37 119 706 1292 1132 65 2592 53 61 2247 37 1039 890 2271 37 210 35 674 2037 4 1054 26;I am sure that serve him that second report flexibility and being consensus more to all political groups . ;117 681 999 31 3347 2247 31 1292 1132 1029 53 313 674 65 37 223 668 1054 26;5.05188392136624e-14;1;2
Dieses Parlament hat viele Male , sogar von Präsidenten der Kommission , den Wunsch vernommen , sie zu reformieren . ;1501 63 120 341 16071 14 2675 46 3258 5 219 14 33 2208 2380 14 241 28 3802 25;This Parliament has often heard the desire to reform the Commission expressed , even by its Presidents . ;162 64 76 1711 1326 4 669 37 965 4 227 1131 20 976 10 170 6761 26;This Parliament has many even President Commission wish the be heard now to reform them . ;162 64 76 812 976 58 227 92 4 8 1326 362 37 965 161 26;3.2158917487739565e-12;1;2
Jetzt scheint es langsam ernst zu werden . ;1338 583 27 3202 4093 28 115 25;It now appears that this desire is more serious . ;27 362 910 31 124 669 28 65 860 26;Now seems been slowly seriously . ;2537 602 78 2948 2041 26;0.0026966733589324533;1;3
Herr Prodi sagte , er würde auf jeden Fall handeln , er würde gern das Richtige tun , aber daß die Furcht , nicht das Richtige zu tun , würde ihn nicht daran hindern zu handeln . ;53 757 576 14 700 594 9 689 908 5534 14 700 594 2385 15 10001 800 14 383 30 16 12049 14 315 15 10001 28 800 14 594 2384 315 941 12278 28 5534 25;Mr Prodi said he would act anyway , that he preferred to get things right , but that fear of not getting things right would not prevent him from acting . ;47 773 532 711 427 34 6306 20 31 711 5936 37 1319 1103 871 20 322 31 1851 12 77 3401 1103 871 427 77 626 2247 186 1928 26;Mr Prodi , case said act each would like to the but those help prevent improve right thing lives do delivered from to . ;47 773 20 922 532 34 950 427 118 37 4 322 1241 1903 626 533 871 1883 3250 580 3182 186 37 26;1.637313324586428e-21;1;2
Deshalb fordern wir von ihm ein mutiges Programm , dann nämlich , so kann ich ihm versichern , wird dieses Parlament der Kommission bei diesem Reformprozeß zur Seite stehen . ;1010 2692 42 46 1110 67 0 158 14 569 681 14 208 371 210 1110 4268 14 139 207 63 5 219 228 137 6126 222 357 792 25;We therefore ask that his programme be a bold one and , if it is , I can assure him that he will have the support of this House in the reform process . ;40 29 708 31 706 163 8 35 1016 413 53 20 121 86 28 20 117 6 3990 2247 31 711 125 113 4 133 12 124 1479 3 4 965 214 26;therefore ask we him a programme then can I assure him this Parliament will of Commission this reform process . ;29 708 318 2247 35 163 330 6 117 3990 2247 124 64 125 12 227 124 965 214 26;6.006672724501297e-16;1;5
Wir wollen eine starke Kommission , die ihre Funktionen unabhängig und neutral , aber mit politischem Verstand ausüben kann . ;129 90 211 2192 219 14 16 807 5824 1098 20 13468 14 383 131 10449 1571 3661 371 25;We want a strong Commission , which can act in an independent and neutral manner , but with political sense . ;40 738 35 604 227 20 15 6 34 3 13 2908 53 10770 3188 20 322 46 668 1166 26;We want a strong Commission their functions of and neutral , political . ;40 738 35 604 227 111 4935 12 53 10770 20 668 26;2.9381124678434227e-07;1;3
Vielleicht ist der Bezug auf die Ämter nicht exakt . ;560 7 5 605 9 16 0 315 5961 25;Perhaps the reference to the posts is imprecise . ;5775 4 168 37 4 3707 28 18304 26;Perhaps is the relation by ;5775 28 4 621 10;5.5049737641740666e-05;1;2
