Wiederaufnahme der Sitzungsperiode ;81 5 1642;Resumption of the session ;8645 12 4 1607;Resumption of the session ;8645 12 4 1607;0.07107778819119025;1;1
Unserer Überzeugung nach sollte nahezu jede Empfehlung aus dem Bericht der Weisen umgesetzt werden . ;6525 3009 147 694 6656 821 2898 181 61 1506 5 9296 2225 115 25;We believe the vast number of recommendations of the Wise Men s report should be implemented . ;40 208 4 3246 868 12 2354 12 4 8839 8840 24 1132 33 8 2109 26;We take nearly Wise Men that any recommendation report . ;40 689 4728 8839 8840 31 452 3798 1132 26;1.9717112535541115e-07;1;2
Um es auf den Punkt zu bringen Es wurden Programme durchgeführt , für die nur ein unzureichender Mitarbeiterstab zur Verfügung stand . ;3702 27 9 33 1065 28 633 416 401 1342 4568 14 32 16 8 67 0 0 222 1219 174 25;In a nutshell there were programmes being run for which there were insufficient staff resources available . ;451 35 0 672 114 1325 313 3517 61 15 672 114 1853 4013 300 2103 26;In order the point is time programmes only a was . ;451 735 4 1089 28 398 1325 7 35 834 26;4.0528711955749184e-13;1;1
Er ist ganz hervorragend . ;693 7 109 10562 25;It is an excellent report . ;27 28 13 2308 1132 26;It is excellent . ;27 28 2308 26;0.020227423016539053;1;1
Herrn Elles möchte ich davon abraten , das Pferd beim Schwanze aufzuzäumen . ;143 5451 108 210 921 0 14 15 3389 2356 0 0 25;Can I invite Mr Elles not to put the cart before the horse . ;4228 117 145 47 5026 77 37 348 4 4952 101 4 3151 26;should like to I Mr Elles ;33 118 37 117 47 5026;2.8921029185938314e-05;2;5
Wir brauchen ganz klar eine erneuerte Haushaltsordnung . ;129 775 109 110 211 0 10273 25;It is clear that we need to see a change in the Financial Regulation . ;27 28 72 31 318 789 37 1351 35 140 3 4 3800 2262 26;We need clear Financial Regulation . ;40 789 72 3800 2262 26;0.0008550492922591785;1;1
Das ist wichtig . ;157 7 1047 25;That is important . ;1014 28 183 26;This is important . ;162 28 183 26;0.06444801900766275;1;2
Die Leute müssen aufhören , sich gegenseitig den Schwarzen Peter zuzuschieben . ;37 851 317 6524 14 180 2974 33 7865 10094 0 25;We need to stop people passing the buck from one to another . ;40 789 37 2336 420 6011 4 23146 186 413 37 1941 26;The people must stop each other ;226 420 347 2336 950 731;5.810420167195306e-07;2;2
Es ist klar , daß das nicht hingenommen werden darf . ;416 7 110 14 30 15 315 8471 115 1254 25;It is clear that is not acceptable . ;27 28 72 31 28 77 2202 26;It is clear that not unacceptable . ;27 28 72 31 77 4719 26;9.725377156831991e-05;1;2
Was geschah mit der Person , die für diesen Rechenfehler verantwortlich zeichnete ? ;637 6096 131 5 11002 14 16 32 313 0 2056 0 554;What happened to the person who was responsible for that miscalculation ? ;811 2175 37 4 526 287 834 502 61 31 0 577;What happened the person this responsible ? ;811 2175 4 526 124 502 577;6.70696335557104e-08;1;3
Ebenso sollten wir uns aber auch der Tatsache bewußt sein , daß jemand , der im Glashaus sitzt , nicht mit Steinen werfen darf . ;767 1614 42 285 383 188 5 1367 1434 1035 14 30 2042 14 5 73 0 5306 14 315 131 0 5675 1254 25;We also need to recognise that people who live in glasshouses should not throw stones . ;40 342 789 37 2485 31 420 287 1172 3 0 33 77 6146 8150 26;should fact aware good that someone the must in the . ;33 531 1405 30 31 1942 4 347 3 4 26;3.6038360738518143e-13;1;2
Wir haben also noch einen langen Weg vor uns bis zur eigenen Vollkommenheit . ;129 95 720 613 232 1357 1037 96 285 162 222 542 0 25;We have a long way to go before we are perfect ourselves . ;40 113 35 405 486 37 423 101 318 41 6883 686 26;So We have long by the us ;724 40 113 405 10 4 295;1.1085697196832267e-08;2;3
Abschließend möchte ich bemerken , daß die Kommission an ihrem Verhältnis zur Öffentlichkeit arbeiten muß . ;1949 108 210 11376 14 30 16 219 113 763 5377 222 2051 457 334 25;Finally , can I say that the Commission needs to work on its relationships with the public . ;2428 20 6 117 471 31 4 227 298 37 231 82 170 3516 46 4 971 26;I Finally wants to to that the Commission their proportionate on publicity . ;117 2428 1090 37 37 31 4 227 111 6539 82 6360 26;3.2682169570251496e-07;1;2
Die europäischen Steuerzahler müssen wieder Vertrauen haben können . ;37 779 8533 317 91 1132 95 311 25;European taxpayers need to be re-assured . ;193 8695 789 37 8 0 26;The European taxpayers must to back confidence . ;226 193 8695 347 37 424 1121 26;0.0031512323741491616;1;2
Das Schicksal der Kommission , ja der gesamten Europäischen Union , hängt von der Umsetzung dieser Reform ab . ;157 4300 5 219 14 529 5 590 62 266 14 920 46 5 52 82 956 922 25;The fate of the Commission , of the whole European Union , rests on delivery of this reform . ;226 4029 12 4 227 20 12 4 567 193 276 20 12289 82 5014 12 124 965 26;The fate of Commission indeed whole European Union , is implementing these reform . ;226 4029 12 227 1123 567 193 276 20 28 440 84 965 26;5.162974283365189e-10;1;2
Das ist das eigentliche Thema die Umsetzung dieser Vorschläge . ;157 7 15 9272 414 16 52 82 238 25;That is the key issue , delivery of these proposals . ;1014 28 4 387 216 20 5014 12 84 248 26;This is the real issue the implementation these proposals . ;162 28 4 1982 216 4 171 84 248 26;1.4615304432673968e-05;1;1
Herr Präsident , zunächst mein Kompliment an den Berichterstatter , Herrn van Hulten , zu seinem ersten Bericht . ;53 54 14 2093 1459 4994 113 33 1302 14 143 6636 0 14 28 1161 870 1506 25;Mr President , I would like to start by extending my compliments to the rapporteur , Mr van Hulten , on his first report . ;47 58 20 117 427 118 37 1004 10 5529 844 9341 37 4 1287 20 47 7523 13907 20 82 706 457 1132 26;Mr President , should start by compliment my the rapporteur Mr van its first report . ;47 58 20 33 1004 10 2246 844 4 1287 47 7523 170 457 1132 26;6.9877852620774545e-09;1;2
Die Archive der Kommission lassen viel zu wünschen übrig . ;37 0 5 219 680 303 28 4630 7443 25;The Commission s records leave a great deal to be desired . ;226 227 24 6937 2835 35 320 321 37 8 2603 26;The Commission show that much be desired . ;226 227 960 31 781 8 2603 26;1.1099730748944337e-06;1;1
Das haben wir zu spüren bekommen , als wir den Fléchard-Fall untersuchen sollten , dem wir übrigens bei weitem noch nicht auf den Grund gekommen sind . ;157 95 42 28 11894 1150 14 354 42 33 0 5556 1614 14 61 42 2048 228 4228 613 315 9 33 928 5632 87 25;We noticed this when we had to investigate the Flechard affair , which , as it happens , has still not been sorted out . ;40 2851 124 363 318 442 37 4617 4 0 6233 20 15 20 21 86 4932 20 76 639 77 78 4469 1073 26;This we felt when we we in one far from the reason for this . ;162 318 8807 363 318 318 3 413 1098 186 4 979 61 124 26;1.0953561786298129e-14;1;1
Zum Teil ist Herr van Hulten schon in seinem Bericht darauf eingegangen . ;1099 1293 7 53 6636 0 2047 4 1161 1506 561 3776 25;This has also been partly dealt with in the van Hulten report . ;162 76 342 78 1967 2085 46 3 4 7523 13907 1132 26;Some is Mr van in into in his report . ;2503 28 47 7523 3 847 3 706 1132 26;1.2174605632773586e-06;1;2
Jetzt herrscht allenthalben der Eindruck , alles im europäischen Haushalt sei schlecht . ;1338 2648 0 5 2351 14 406 73 779 5754 847 5872 25;The general impression at present is that anything budget-related within Europe is bad . ;226 1770 2219 242 153 28 31 581 0 561 135 28 866 26;Now is seems European budget bad . ;2537 28 602 193 2120 866 26;2.9518286363932706e-07;1;2
Kann das sein ? ;548 15 1035 554;Is this possible ? ;1638 124 209 577;Can ? ;4228 577;0.00457293773482293;1;4
Herr Präsident , sehr geehrte Kolleginnen und Kollegen ! ;53 54 14 510 8179 56 20 57 58;Mr President , I would firstly like to thank Mr van Hulten . ;47 58 20 117 427 1399 118 37 449 47 7523 13907 26;Mr President , ladies and gentlemen , ;47 58 20 1169 53 1170 20;0.010924276261307804;1;2
Liebe Kolleginnen und Kollegen , der Bericht ist unter schwierigen Umständen entstanden und kommt womöglich zu spät . ;6715 56 20 57 14 5 1506 7 92 2319 3160 3010 20 1078 12302 28 5426 25;It is a report which came about with difficulty and may well be too late . ;27 28 35 1132 15 925 339 46 3865 53 319 22 8 404 2664 26;Ladies and gentlemen , the report is born difficult circumstances and perhaps too late . ;4326 53 1170 20 4 1132 28 8332 89 1926 53 704 404 2664 26;1.5466165553406783e-07;1;1
Meiner Ansicht nach liegt das an dem Gezänk zwischen den beiden großen Fraktionen in unserem Haushaltskontrollausschuß . ;1635 480 147 644 15 113 61 0 192 33 1116 1015 2277 4 541 0 25;In my opinion , this is mainly down to the wrangling between the two major groups within our Committee on Budgetary Control . ;451 844 492 20 124 28 2542 401 37 4 19564 201 4 386 1020 1054 561 154 1046 82 5601 5602 26;I believe that the in ;117 208 31 4 3;1.6044710028067184e-08;2;4
Jedenfalls möchte ich klarstellen , daß meine Fraktion selbstverständlich die Empfehlungen des Ausschusses Unabhängiger Sachverständiger voll und ganz unterstützt . ;14373 108 210 7366 14 30 836 1011 3102 16 2512 50 1677 0 18208 6075 20 109 1598 25;In any case , it should be clear that my group , of course , fully backs the recommendations made by the Committee of Wise Men . ;451 452 922 20 86 33 8 72 31 844 596 20 12 931 20 1186 2040 4 2354 228 10 4 1046 12 8839 8840 26;In any case I want my group clarify , certainly recommendations Committee on sectoral Experts and . ;451 452 922 117 738 844 596 2825 20 2292 2354 1046 82 8678 3565 53 26;1.6617013806751437e-10;1;2
Gewerkschaftsvertreter finden sich im Disziplinarrat und im Statutsbeirat , so daß unredliche Beamte unabsetzbar werden und Statuten unabänderlich bleiben . ;0 214 180 73 0 20 73 0 14 208 30 0 6095 0 115 20 0 0 678 25;Trade union representatives sit on the Disciplinary Board and the Staff Regulations Committee , thereby making it impossible to remove disloyal officials and preserving the Staff Regulations in their fossilised state . ;1916 3309 802 6195 82 4 0 4183 53 4 10250 10251 1046 20 8312 998 86 1584 37 4523 0 5617 53 4960 4 10250 10251 3 111 20951 39 26;they will and officials and . ;108 125 53 5617 53 26;1.5834671836033918e-12;1;3
Nach den Vorgängen , die zum Rücktritt der früheren Kommission geführt haben , besteht ein enormer Erwartungsdruck . ;2212 33 0 14 16 587 9292 5 2713 219 2325 95 14 2137 67 12815 0 25;There is enormous pressure of expectation following the events that led to the resignation of the previous Commission . ;1363 28 3159 505 12 9276 1534 4 4177 31 2669 37 4 8546 12 4 1831 227 26;The next the former of the Commission a enormous . ;226 1260 4 2967 12 4 227 35 3159 26;3.0730437956087104e-08;1;2
Trotzdem kann sich das Ergebnis , so wie es jetzt auf dem Tisch liegt , sehen lassen , und ich möchte dem Kollegen van Hulten ausdrücklich für seine Arbeit an diesem Bericht danken . ;3406 371 180 15 1164 14 208 420 27 949 9 61 2135 644 14 504 680 14 20 210 108 61 57 6636 0 1633 32 164 223 113 137 1506 448 25;Nevertheless , the outcome is now on the table and there for all to see , and I would expressly like to thank Mr van Hulten for the work he has done on this report . ;4144 20 4 2111 28 362 82 4 2665 53 672 61 223 37 1351 20 53 117 427 3079 118 37 449 47 7523 13907 61 4 231 711 76 460 82 124 1132 26;Nevertheless , can the result it to and I would like van explicitly his work this report . ;4144 20 6 4 1291 86 37 53 117 427 118 7523 2465 706 231 124 1132 26;2.897346401129367e-15;1;2
Lassen Sie mich mit der wichtigsten Vorgabe anfangen . ;2424 394 1290 131 5 3362 0 4383 25;Allow me to start with the most important demand . ;4570 766 37 1004 46 4 304 183 2915 26;Let most important . ;334 304 183 26;0.00010769351517808188;1;2
Das kann nicht ignoriert oder umgangen werden , auch nicht mit sogenanntem soft law , wie es einmal in einer Sitzung unseres Ausschusses angeklungen ist . ;157 371 315 8841 69 13471 115 14 188 315 131 0 0 0 14 420 27 627 4 456 1634 358 1677 0 7 25;This cannot be ignored or evaded , certainly not on account of soft law , as was once suggested at a meeting of our Committee . ;162 684 8 7915 66 26544 20 2292 77 82 2179 12 928 2540 20 21 834 73 592 242 35 1290 12 154 1046 26;This not ignored or be circumvented not in a of our Committee on . ;162 77 7915 66 8 26669 77 3 35 12 154 1046 82 26;7.205101995045204e-12;1;2
Ich kann nur unterstreichen , daß dies die wirklich harten Nüsse sind , die endlich geknackt werden müssen ! ;107 371 8 1593 14 30 302 16 1921 7793 0 87 14 16 1976 0 115 317 58;I can only emphasise that these are the really hard nuts that finally need to be cracked . ;117 6 7 1716 31 84 41 4 3346 1842 4272 31 3046 789 37 8 31681 26;I can stress that this really finally . ;117 6 4087 31 124 3346 3046 26;3.749302916866899e-09;1;1
Herr Präsident , zunächst möchte ich meinem Kollegen van Hulten herzlich gratulieren . ;53 54 14 2093 108 210 849 57 6636 0 5031 2383 25;Mr President , firstly I would like to extend my heartfelt congratulations to my colleague , Mr van Hulten . ;47 58 20 1399 117 427 118 37 3080 844 6139 5699 37 844 1436 20 47 7523 13907 26;I Mr President , first of all would like extend my warm thanks to my colleague van . ;117 47 58 20 457 12 223 427 118 3080 844 4663 1936 37 844 1436 7523 26;1.2366457727563519e-05;1;2
So können wir der europäischen Demokratie den besten Dienst erweisen . ;1954 311 42 5 779 597 33 722 5383 3392 25;This is the best support we can give to European democracy . ;162 28 4 725 133 318 6 477 37 193 613 26;can service European democracy best . ;6 1151 193 613 725 26;6.909819565958036e-05;1;1
Zwei Punkte verdienen nach Ansicht der ELDR-Fraktion besondere Aufmerksamkeit . ;4989 400 3379 147 480 5 6452 1900 1018 25;There are two points which , in my opinion , deserve special attention on the part of the ELDR . ;1363 41 386 199 15 20 3 844 492 20 2891 1239 410 82 4 142 12 4 5924 26;Two points of the ELDR Group special emphasis attention view . ;741 199 12 4 5924 234 1239 1685 410 277 26;2.6293077111083954e-05;1;1
Erstens die individuelle Verantwortung der Kommissionsmitglieder . ;3831 16 11072 2816 5 10175 25;Firstly , there is the Commissioners individual responsibility . ;3579 20 672 28 4 1952 1810 2611 26;Firstly , the individual in ;3579 20 4 1810 3;7.705792829759773e-06;2;1
Die Regierungskonferenz muß dafür eine Regelung finden . ;37 463 334 938 211 1398 214 25;This must be regulated during the IGC . ;162 347 8 6039 755 4 1006 26;The Intergovernmental Conference must find an . ;226 473 474 347 210 13 26;0.000737444520310561;1;1
Zweitens - mein Kollege Mulder hat bereits darauf hingewiesen - sollte nach Ansicht der ELDR-Fraktion auch das Europäische Parlament von unabhängigen Sachverständigen durchleuchtet werden . ;2074 625 1459 1460 12975 120 260 561 1651 625 694 147 480 5 6452 188 15 1801 63 46 3597 3444 0 115 25;Secondly , as already mentioned by my colleague , Mr Mulder , the ELDR is of the opinion that the European Parliament should also be investigated by independent experts . ;1971 20 21 271 546 10 844 1436 20 47 12458 20 4 5924 28 12 4 492 31 4 193 64 33 342 8 7225 10 2908 3577 26;Secondly , Mr Mulder , my already of the ELDR Group European Parliament should ;1971 20 47 12458 20 844 271 12 4 5924 234 193 64 33;2.9150280047316433e-14;3;2
Damit könnte ein substantieller Beitrag zur Wiederherstellung des Vertrauens der Bürgerinnen und Bürger Europas in diese Institution geleistet werden . ;1528 460 67 0 2044 222 9506 50 3044 5 6987 20 312 126 4 127 2760 3159 115 25;This will contribute hugely towards re-establishing the confidence of the European citizens in this institution . ;162 125 2479 19838 144 12415 4 1121 12 4 193 333 3 124 2562 26;This could a contribution to restore of the confidence and of Europe this institution . ;162 461 35 230 37 5854 12 4 1121 53 12 135 124 2562 26;1.1348134154330039e-10;1;2
